Date,FinBERT_Sentiment,Combined_Titles
09-05-2025 00:00,0.8258,Cautious Confidence: Why investors should temper optimism and stay selective - Moneycontrol
09-05-2025 00:00,0.7067,Operation Sindoor: Why Pak Army is deliberately targeting Sikhs? - Moneycontrol
09-05-2025 00:00,0.0747,Stock market update: Mining stocks down as market falls - The Economic Times
09-05-2025 00:00,0.584,Reduce Asian Paints; target of Rs 2142: Prabhudas Lilladher - Moneycontrol
09-05-2025 00:00,0.7945,Credit Loan Apps: How they are transforming the way you can access funds - Moneycontrol
09-05-2025 00:00,0.7068,"Titan shares rally 4% on Q4 beat; should you buy, sell, or hold? - Moneycontrol"
09-05-2025 00:00,-0.0152,"DLF, Godrej Properties, other realty stocks tumble up to 5% amid profit booking over rising Indo-Pak... - Moneycontrol"
09-05-2025 00:00,0.8523,Buy Titan Company; target of Rs 3752: Prabhudas Lilladher - Moneycontrol
09-05-2025 00:00,-0.0134,"Pakistan's KSE-30 stock index muted ahead of IMF bailout decision, India's retaliation to escalation - Moneycontrol"
09-05-2025 00:00,0.5718,"As India-Pakistan tensions flare, IdeaForge says its drones are already in action - Moneycontrol"
09-05-2025 00:00,-0.8901,Bharat Electronics Shares Surge 3% on High Volume Amid Bullish Sentiment - Moneycontrol
09-05-2025 00:00,0.0087,Asian Paints' profit falls 45% in Q4 FY25 - ET BrandEquity
09-05-2025 00:00,-0.9152,"Britannia Industries shares gain as Q4 profit surprises, up 4% YoY - Moneycontrol"
09-05-2025 00:00,0.8745,India-Pakistan border tensions: Should you stay invested or sit on cash? - Moneycontrol
09-05-2025 00:00,-0.718,"India-UK FTA: JLR, Diageo among winners of model trade deal - ET BrandEquity"
09-05-2025 00:00,-0.6351,"Yes Bank shares rise 8% to three-month high as lender, SBI board hold meetings on stake sale - Moneycontrol"
09-05-2025 00:00,0.7061,"Markets aren’t overleveraged, sentiment is subdued, great time to invest for retail investors, says... - Moneycontrol"
09-05-2025 00:00,0.0013,"Second day of selloff as India-Pak tensions escalate, Nifty down a percent near 24,000 - Moneycontrol"
09-05-2025 00:00,0.0159,"MCX, BSE, Angel One shares tumble up to 6% as rising India-Pak tensions spook investors - Moneycontrol"
09-05-2025 00:00,-0.5306,"India-Pakistan tensions: BPCL assures uninterrupted fuel availability, urges consumers against panic... - Moneycontrol"
09-05-2025 00:00,0.9166,Announcement under Regulation 30 (LODR) -Updates on Acquisition - Moneycontrol
09-05-2025 00:00,0.8981,Varun Berry takes on CEO duties at Britannia - ET BrandEquity
09-05-2025 00:00,-0.7695,"Markets rebound 10% from lows, but FPIs take home 14% in dollar terms: ICICI Securities - Moneycontrol"
09-05-2025 00:00,-0.7365,DII holdings in Nifty 50 surge to a record high of 23.6%. Axis Bank among top 5 choices - The Economic Times
09-05-2025 00:00,0.7418,Neutral Asian Paints; target of Rs 2500: Motilal Oswal - Moneycontrol
09-05-2025 00:00,0.6971,"India-Pakistan: No shortage of petrol, diesel or LPG, say oil PSUs; urge public to avoid panic buying - ET EnergyWorld"
09-05-2025 00:00,-0.9129,Hitachi Energy India Shares Experience 1.87% Surge Amid High Volume Trading - Moneycontrol
09-05-2025 00:00,0.4956,"TRAI sets 4% AGR spectrum fee for satcom firms like Starlink, OneWeb; dismisses level-playing field... - Moneycontrol"
09-05-2025 00:00,-0.0259,"Sensex, Nifty slip 1%, extend loss to 2nd straight day as border tensions mount - Moneycontrol"
09-05-2025 00:00,0.6048,Moneycontrol Pro Panorama | The drag from conflict and the lift from trade deals - Moneycontrol
09-05-2025 00:00,0.8715,Indraprastha Gas Ltd. - The Economic Times
09-05-2025 00:00,0.887,"Blue Star News - Blue Star Announcement, Latest News on Blue Star - The Economic Times"
09-05-2025 00:00,0.1277,Market Slips As Indo-Pak Border Tensions Escalate| All Eyes On MEA Briefing| Closing Bell Live - Moneycontrol
09-05-2025 00:00,0.9201,"Gujchem Distillers India Nine Months, Gujchem Distillers India Financial Statement & Accounts - Moneycontrol"
09-05-2025 00:00,0.908,"dr shyna sunsara: Latest News & Videos, Photos about dr shyna sunsara | The Economic Times - Page 1 - The Economic Times"
09-05-2025 00:00,0.8052,"HCLTech declares WFH for Chandigarh, Gurugram, Noida amid rising India-Pakistan tensions - The Economic Times"
09-05-2025 00:00,-0.0097,"Taking Stock: Rising cross-border tensions drag Nifty below 24,050; Sensex sheds 880 pts - Moneycontrol"
09-05-2025 00:00,0.4755,"Japan's SMBC to buy 20% stake in Yes Bank for Rs 13,483 crore from SBI, other banks - Moneycontrol"
09-05-2025 00:00,0.2441,Top gainers and losers today: Stocks that moved the most on May 9 - Moneycontrol
09-05-2025 00:00,0.9009,Tech Mahindra Share Price Highlights: Tech Mahindra Stock Price History - The Economic Times
09-05-2025 00:00,0.0105,"Closing Bell: Nifty at around 24,000, Sensex down 880 pts amid rising Indo-Pak tensions - Moneycontrol"
09-05-2025 00:00,0.8721,Wipro appoints Sandeep Dhar global head of GCC practice - Moneycontrol
09-05-2025 00:00,0.5328,India’s role in helping Red Army withstand the Siege of Stalingrad - Moneycontrol
09-05-2025 00:00,0.1265,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict - Moneycontrol"
09-05-2025 00:00,-0.8133,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank - Moneycontrol"
09-05-2025 00:00,0.6176,Raising the cost for Pakistan: Lessons from the past - Moneycontrol
09-05-2025 00:00,0.92,"Wipro Quarterly Results, Wipro Financial Statement & Accounts - Moneycontrol"
09-05-2025 00:00,-0.3418,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists - Moneycontrol"
09-05-2025 00:00,0.9087,"FDC shares: Latest News & Videos, Photos about FDC shares | The Economic Times - Page 1 - The Economic Times"
09-05-2025 00:00,-0.9225,"Dr Reddy's Labs Q4 Results: Net profit rises 22% to Rs 1,594 crore on strong generics, NRT boost, beats... - Moneycontrol"
09-05-2025 00:00,-0.0278,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain - Moneycontrol"
09-05-2025 00:00,-0.8403,MF flows in April: Equity Funds see 50th straight month of inflows; SIPs hit new record high - Moneycontrol
09-05-2025 00:00,0.5087,"Oil reserves, crude tie-ups to ensure India’s energy security amid rising border tensions - Moneycontrol"
09-05-2025 00:00,0.9171,"Business News, Economic News, Indian Stock Market News - Moneycontrol"
09-05-2025 00:00,-0.8277,SIP stoppage ratio hits record 296% in April amidst record monthly flows as well - Moneycontrol
09-05-2025 00:00,0.2071,'Didn't intercept Indian drones because...': Khawaja Asif trolled over bizarre claim amid military... - Moneycontrol
09-05-2025 00:00,0.0101,"After initial gains, US markets trade lower at mid day; S&P 500, Nasdaq Composite up 0.2% - Moneycontrol"
09-05-2025 00:00,-0.8614,"Dr Reddy’s projects double-digit FY26 growth, eyes resuming manufacturing across US - Moneycontrol"
09-05-2025 00:00,0.8023,"No direct communication between India, Pakistan amid tensions: Pak Army spokesperson - Moneycontrol"
09-05-2025 00:00,0.7257,Fuel retailers advise against panic buying - The Economic Times
09-05-2025 00:00,0.9135,"State Bank of India Balance Sheet, State Bank of India Financial Statement & Accounts - Moneycontrol"
09-05-2025 00:00,0.4543,West Bengal CPI(M) calls for de-escalation of India-Pakistan military conflict - The Hindu
09-05-2025 00:00,0.3465,India targets four Pakistani airbases in retaliatory strikes - Moneycontrol
10-05-2025 00:00,0.3918,All major cities in India put on high alert after attack on Pakistan air bases: Report - Moneycontrol
10-05-2025 00:00,0.3572,Daily Voice: Naveen Kulkarni of Axis Securities believes impact of India-Pakistan tensions on market will... - Moneycontrol
10-05-2025 00:00,0.2878,"Chartist Talks: ICICI Securities' Dharmesh Shah advises not to panic amid Indo-Pak tension-led correction,... - Moneycontrol"
10-05-2025 00:00,0.2475,"Iran to send launchers for short-range missiles to Moscow, say sources - Moneycontrol"
10-05-2025 00:00,0.8697,India intercepts Pakistan’s Fatah-II missile: What is it and how does it compare to Indian missiles? - Moneycontrol
10-05-2025 00:00,0.1841,Wall Street closes near flat with focus on US-China talks - Moneycontrol
10-05-2025 00:00,0.6384,Moneycontrol Pro Weekender | The Right Time to Strike Hard: Why India must raise the stakes with Pakistan - Moneycontrol
10-05-2025 00:00,0.8647,KOTAK MAHINDRA BANK COMPLIANCE ISSUES - The Economic Times
10-05-2025 00:00,-0.1261,Market snaps 3-week gaining streak amid Indo-Pak war tensions - Moneycontrol
10-05-2025 00:00,0.1294,US oilfield service companies face challenges as oil prices plummet - ET EnergyWorld
10-05-2025 00:00,-0.0735,ECB offers to assist BCCI in hosting remaining IPL 2025 matches amid India-Pakistan tensions - Moneycontrol
10-05-2025 00:00,0.8542,ELECTROSTEEL STEELS ACQUISITION - The Economic Times
10-05-2025 00:00,0.9068,Forecast - Moneycontrol
10-05-2025 00:00,0.9205,"Hindustan Unilever Balance Sheet, Hindustan Unilever Financial Statement & Accounts - Moneycontrol"
10-05-2025 00:00,0.8646,US call to army chief Asim Munir shows who calls the shots in Pakistan - Moneycontrol
10-05-2025 00:00,0.0762,Tech3 | India flexes tech muscle as border tensions rise; Swiggy’s costly quick commerce bet; and more - Moneycontrol
10-05-2025 00:00,0.8309,"Masood Azhar’s brothers-in-law among top 5 LeT, Jaish terrorists killed in Operation Sindoor: Full List - Moneycontrol"
10-05-2025 00:00,0.9247,"UPL Registered Address Contact Details, UPL Management - Moneycontrol"
10-05-2025 00:00,0.9208,"Titan Company Half Yearly Results, Titan Company Financial Statement & Accounts - Moneycontrol"
10-05-2025 00:00,-0.2008,"The biggest listed firms of India, Pakistan, China; India way ahead of Pak by billions - Moneycontrol"
10-05-2025 00:00,-0.448,Dr. Reddy's eyes aspirational goal to be in top five in the Indian market - The Economic Times
10-05-2025 00:00,0.9183,"UltraTech Cement Nine Months, UltraTech Cement Financial Statement & Accounts - Moneycontrol"
10-05-2025 00:00,0.926,"UPL PP1 Share Price, UPL PP1 Stock Price, UPL PP1 Ltd. Stock Price, Share Price, Live BSE/NSE, UPL PP1 Ltd. Bids Offers. Buy/Sell UPL PP1 Ltd. news & tips, & F&O Quotes, NSE/BSE Forecast News and Live Quotes - Moneycontrol"
10-05-2025 00:00,0.9213,"NTPC Nine Months, NTPC Financial Statement & Accounts - Moneycontrol"
11-05-2025 00:00,0.7841,"Chartist Talks: SBI Securities' Sudeep Shah advises caution, picks these 2 bluechips - Moneycontrol"
11-05-2025 00:00,-0.0253,"Market turns defensive: Bearish candles, rising VIX, open interest data point to deeper correction - Moneycontrol"
11-05-2025 00:00,0.7577,Low interest personal loans: Check loan rates from top lenders in 2025 - Moneycontrol
11-05-2025 00:00,0.9008,"Top Companies in India, Top Stocks in India by Total Assets, List of Top Stocks in India {2025} - BSE - Moneycontrol"
11-05-2025 00:00,-0.4221,"FPIs continue to invest; inject Rs 14,167 crore in equities in May - Moneycontrol"
11-05-2025 00:00,0.0148,"PSL 2025: Australia cricketers escape missile strike in Pakistan, leave kitbags in rush for safety -... - Moneycontrol"
11-05-2025 00:00,0.0418,Turning point in conflict: India's missile strike at Nur Khan base may have exposed Pakistan's deepest... - Moneycontrol
11-05-2025 00:00,0.2559,Pakistan's claim of capturing India's first female Rafale pilot Lt Shivangi Singh is false - Moneycontrol
11-05-2025 00:00,0.8157,The brains behind the blowback against Pak: Meet key figures that form India’s strategic core - Moneycontrol
11-05-2025 00:00,0.3766,Equity capital market deals in 'wait & watch' mode amid Indo-Pak ceasefire say bankers - Moneycontrol
11-05-2025 00:00,0.9162,"Adani Enterprises Consolidated Half Yearly Results, Adani Enterprises Financial Statement & Accounts - Moneycontrol"
11-05-2025 00:00,0.8817,"IPL 2025 likely to resume on May 16 or 17, final could be moved out of Kolkata - Moneycontrol"
11-05-2025 00:00,0.9283,"IIFL Finance Consolidated Balance Sheet, IIFL Finance Financial Statement & Accounts - Moneycontrol"
11-05-2025 00:00,0.8335,More than 100 terrorists killed in nine terror targets on early May 7 operation: DGMO | Top updates - Moneycontrol
11-05-2025 00:00,0.0585,Pakistan Army lost 35 to 40 personnel between May 7 and 10: DGMO Ghai - Moneycontrol
11-05-2025 00:00,0.7812,Tri-Service Briefing: Top Indian defence officials reveal detailed strike footage of terror camps in... - Moneycontrol
11-05-2025 00:00,0.3432,$101m longevity research prize aims to ‘shatter the limits’ on ageing - The Guardian
11-05-2025 00:00,0.9175,Trade setup for May 12: Top 15 things to know before the opening bell - Moneycontrol
11-05-2025 00:00,0.7812,"Dalal Street Week Ahead: India-Pakistan tension, Q4 earnings, inflation among 10 key factors to watch - Moneycontrol"
11-05-2025 00:00,0.6714,"FNO Increase in Open Interest sort by Open Interest, Ascending Order - Moneycontrol"
11-05-2025 00:00,0.9017,"Operation Sindoor: Nine terror targets identified after careful deliberation, says DGMO — Watch Video - Moneycontrol"
11-05-2025 00:00,0.8202,Shiv Tandav sets tone for tri-services Operation Sindoor briefing: Watch - Moneycontrol
11-05-2025 00:00,0.8376,Lt Gen Rajiv Ghai: Indian Army’s pointman behind Operation Sindoor briefing - Moneycontrol
11-05-2025 00:00,0.8746,"Trade Spotlight: How should you trade Tata Motors, Astra Microwave Products, UPL, Solar Industries, Max... - Moneycontrol"
11-05-2025 00:00,0.9224,"Divis Labs Future trading, Divis Labs future contract, Nifty futures, F&O, Future and options - Moneycontrol"
11-05-2025 00:00,0.8831,Did Apple's Siri eavesdrop on your call? Find out if eligible for part of $95M settlement - USA Today
11-05-2025 00:00,0.8128,"Trading Plan: Will Nifty 50, Bank Nifty extend selling pressure for third consecutive session? - Moneycontrol"
11-05-2025 00:00,0.0338,"Pakistan admits jet damaged in clash with India, says reports of captured Indian pilot fake news - Moneycontrol"
11-05-2025 00:00,0.7746,Near 52 Week High - 52 Week High NSE/BSE Stocks Today - The Economic Times
11-05-2025 00:00,0.852,Announcements on NIFTY MIDCAP 50 Stocks - Moneycontrol
12-05-2025 00:00,0.8881,"Stocks in news: Tata Steel, Swiggy, Dr Reddy's, Cyient DLM, Thermax, Adani Power - The Economic Times"
12-05-2025 00:00,-0.7764,"GIFT Nifty soars 400 points, indicates gap-up open for markets amid easing India-Pakistan tensions - Moneycontrol"
12-05-2025 00:00,0.7938,"Stocks to Watch Today: Yes Bank, Swiggy, Dr Reddys Labs, Navin Fluorine, Bank of India, Manappuram... - Moneycontrol"
12-05-2025 00:00,-0.8828,Adani Power to supply 1500 MW thermal power to Uttar Pradesh; shares up 6% - Moneycontrol
12-05-2025 00:00,0.8745,Moneycontrol Pro Market Outlook | Ceasefire adherence to decide market direction - Moneycontrol
12-05-2025 00:00,0.8296,CoC likely to join JSW Steel in seeking review of Supreme Court’s Bhushan Steel verdict - Moneycontrol
12-05-2025 00:00,0.1865,Markets turn to US-India trade deal for next set of cues as India-Pakistan tensions cool - Moneycontrol
12-05-2025 00:00,0.017,Asian Paints Share Price Slips 2 After Goldman Sachs Maintains 39sell39_14705301.html> - Moneycontrol
12-05-2025 00:00,-0.6297,"Dr Reddy's Labs shares in focus after Q4 profit jumps 22% to Rs 1,594 crore - The Economic Times"
12-05-2025 00:00,0.8869,SBI Share Price Live Updates: SBI's 3-Month Return Analysis - The Economic Times
12-05-2025 00:00,-0.7235,Asian Paints Share Price Live Updates: Asian Paints demonstrates stability with recent returns - The Economic Times
12-05-2025 00:00,-0.4208,NTPC Share Price Live Updates: NTPC's recent performance impresses investors - The Economic Times
12-05-2025 00:00,0.6002,SBI Life Share Price Live Updates: SBI Life's returns reflect market strength - The Economic Times
12-05-2025 00:00,0.8371,ITC Share Price Live Updates: ITC's recent three-month returns are in the red - The Economic Times
12-05-2025 00:00,0.854,L&T Share Price Live Updates: L&T's Three-Month Return Insights - The Economic Times
12-05-2025 00:00,0.0105,Maruti Suzuki Share Price Live Updates: Maruti Suzuki's performance dips in the last three months - The Economic Times
12-05-2025 00:00,-0.1094,HDFC Bank Share Price Live Updates: HDFC Bank's impressive quarterly performance - The Economic Times
12-05-2025 00:00,0.0192,TCS Share Price Live Updates: TCS sees a sharp downturn in 3-month returns - The Economic Times
12-05-2025 00:00,-0.0301,Bajaj Auto Share Price Live Updates: Bajaj Auto's recent performance shows a notable drop - The Economic Times
12-05-2025 00:00,0.8168,Kotak Bank Share Price Live Updates: Kotak Bank's three-month performance highlights - The Economic Times
12-05-2025 00:00,0.882,JSW Steel Share Price Live Updates: JSW Steel's Recent Market Trend - The Economic Times
12-05-2025 00:00,-0.0997,HDFC Life Share Price Live Updates: HDFC Life's strong returns over three months - The Economic Times
12-05-2025 00:00,0.8747,Tech Mahindra Share Price Live Updates: Tech Mahindra's recent market challenges - The Economic Times
12-05-2025 00:00,-0.6567,ICICI Bank Share Price Live Updates: ICICI Bank achieves notable returns - The Economic Times
12-05-2025 00:00,0.6804,ONGC Share Price Live Updates: ONGC's three-month returns reflect market challenges - The Economic Times
12-05-2025 00:00,0.0036,Dr Reddys Share Price Live Updates: Dr. Reddy's Laboratories experiences a decline - The Economic Times
12-05-2025 00:00,0.9158,Britannia Industries Limited - Moneycontrol
12-05-2025 00:00,0.7887,"Stocks to buy today: Titan, L&T among top 4 trading ideas for 12 May 2025 - The Economic Times"
12-05-2025 00:00,0.8844,Indo-Pak Ceasefire: What’s next for Indian equities? - Moneycontrol
12-05-2025 00:00,0.6961,India-Pakistan ceasefire: DGMOs to meet today to discuss halt in military action - Moneycontrol
12-05-2025 00:00,0.3123,"Bull run on D-St! Nifty tops 24,700, Sensex soars 2,300 points on India-Pakistan ceasefire - Moneycontrol"
12-05-2025 00:00,0.0115,"NIFTY MIDCAP 150 Index Live, 12 May 2025: Biocon sees price fall by 2% - Moneycontrol"
12-05-2025 00:00,0.0168,"NIFTY NEXT 50 Index Live, 12 May 2025: Divis Laboratories shares decline - Moneycontrol"
12-05-2025 00:00,-0.8191,Yes Bank shares gain 2% as Japan's SMBC to acquire 20% stake - Moneycontrol
12-05-2025 00:00,-0.0567,Cipla Shares Experience Minor Dip Amidst Bullish Market Sentiment - Moneycontrol
12-05-2025 00:00,-0.5648,"Bharti Hexacom Stock Hits All-Time High of Rs 1,757.20 During Today's Session - Moneycontrol"
12-05-2025 00:00,-0.6894,"BSE Limited Shares Hit 52-Week High, Stock Price Surges 3.56% in Today's Session - Moneycontrol"
12-05-2025 00:00,-0.7602,SRF Stock Touches 52-Week High on NSE Amid Bullish Market Sentiment - Moneycontrol
12-05-2025 00:00,0.016,Aurobindo Pharma Shares Decline 2.01% in Today's Trading Session - Moneycontrol
12-05-2025 00:00,0.2388,Construction begins on new £7.9m Harlington Station footbridge - BBC
12-05-2025 00:00,-0.5973,This Nifty 50 indicator shows bullish turnaround after India-Pakistan hostilities subsided - Moneycontrol
12-05-2025 00:00,-0.9199,"Birla Corp Consolidated March 2025 Net Sales at Rs 2,814.91 crore, up 5.97% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0085,"PTC India Fin Consolidated March 2025 Net Sales at Rs 150.68 crore, down 14.61% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9252,"Shakti Pumps Consolidated March 2025 Net Sales at Rs 665.32 crore, up 9.2% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0092,"Ideaforge Tech Consolidated March 2025 Net Sales at Rs 20.31 crore, down 80.15% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.6838,UPL Stock Hits 52-Week High of Rs 697.90 on BSE - Moneycontrol
12-05-2025 00:00,0.0187,"Nifty Pharma recovers, Asian drugmakers shares tumble as Trump to slash US drug prices - Moneycontrol"
12-05-2025 00:00,-0.7457,Solar Industries India Hits 52-Week High in Today's Trading Session - Moneycontrol
12-05-2025 00:00,-0.9078,"Bharat Dynamics Shares Experience Volume Surge, Climb 1.56% - Moneycontrol"
12-05-2025 00:00,-0.9076,BSE Limited Shares Surge 6.02% Amid High Volume in Today's Session - Moneycontrol
12-05-2025 00:00,-0.9144,"Meghmani Organi Consolidated March 2025 Net Sales at Rs 553.46 crore, up 34.98% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.3403,"Sensex zooms 2,975 pts, Nifty above 24,900: India-Pak ceasefire among key factors behind massive market... - Moneycontrol"
12-05-2025 00:00,-0.3282,34-km pipeline from Faridabad to bring aviation fuel to Noida's Jewar airport - Moneycontrol
12-05-2025 00:00,-0.3676,Dr Reddy's shares rise marginally as Q4 net profit jumps 22%; brokerages give mixed views - Moneycontrol
12-05-2025 00:00,-0.4235,"Bulls roar again on the back of border peace, earnings beat, and FII frenzy - Moneycontrol"
12-05-2025 00:00,-0.915,"Mangalam Organ Consolidated March 2025 Net Sales at Rs 149.79 crore, up 42.52% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9167,"Triveni Turbine Consolidated March 2025 Net Sales at Rs 538.00 crore, up 17.45% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9148,"Jupiter Life Consolidated March 2025 Net Sales at Rs 326.74 crore, up 12.48% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0075,"Reliance Power Consolidated March 2025 Net Sales at Rs 1,978.01 crore, down 0.93% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9241,"Apollo Pipes Consolidated March 2025 Net Sales at Rs 314.78 crore, up 23.15% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0089,"Arihant Capital Consolidated March 2025 Net Sales at Rs 46.34 crore, down 27.28% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9194,"Birla Corp Standalone March 2025 Net Sales at Rs 1,588.77 crore, up 7.14% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9237,"Britannia Standalone March 2025 Net Sales at Rs 4,282.51 crore, up 9.13% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9152,"Meghmani Organi Standalone March 2025 Net Sales at Rs 502.10 crore, up 25.58% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.922,"ABB India Standalone March 2025 Net Sales at Rs 3,159.56 crore, up 2.57% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0091,"Ideaforge Tech Standalone March 2025 Net Sales at Rs 23.77 crore, down 77.28% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0094,"Ad Manum Fin Standalone March 2025 Net Sales at Rs 3.29 crore, down 29.68% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0091,"PTC India Fin Standalone March 2025 Net Sales at Rs 150.68 crore, down 14.61% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9224,"Shakti Pumps Standalone March 2025 Net Sales at Rs 650.82 crore, up 10.85% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.9047,Hanuman Jayanthi 2025 Date: When is Telugu Hanuman Jayanthi - May 22 or May 23? - Moneycontrol
12-05-2025 00:00,-0.8611,"Hotel, airline stocks zoom on India-Pakistan ceasefire; IndiGo, Indian Hotels, others surge up to 10% - Moneycontrol"
12-05-2025 00:00,0.0095,"Arihant Capital Standalone March 2025 Net Sales at Rs 45.39 crore, down 27.27% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0101,"Apollo Pipes Standalone March 2025 Net Sales at Rs 240.22 crore, down 2.26% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9164,"Triveni Turbine Standalone March 2025 Net Sales at Rs 490.40 crore, up 28.32% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.5625,Why generic pharma may dodge hit even as Trump revives drug pricing order - Moneycontrol
12-05-2025 00:00,0.7864,King's Finest: Virat Kohli’s five greatest Test knocks - Moneycontrol
12-05-2025 00:00,0.8141,Buy Swiggy; target of Rs 400: Anand Rathi - Moneycontrol
12-05-2025 00:00,-0.9046,"Bulls in control: Sensex, Nifty soar nearly 3% amid easing border tensions, pharma stocks rebound - Moneycontrol"
12-05-2025 00:00,0.7425,"Satcom no threat to telcos' home broadband business, say analysts - Moneycontrol"
12-05-2025 00:00,-0.8541,"US futures, China stocks rally sharply on inking trade deal, tariff rates cut by 115 percentage points - Moneycontrol"
12-05-2025 00:00,-0.9041,"BSE, MCX, other capital market shares soar up to 10% as risk-on sentiment returns following India-Pak... - Moneycontrol"
12-05-2025 00:00,0.877,Maruti Suzuki India Limited - Moneycontrol
12-05-2025 00:00,0.7873,Musk’s Tesla scouting land in Maharashtra's Satara for CKD unit: Report - Moneycontrol
12-05-2025 00:00,0.8884,Hero MotoCorp Limited - Moneycontrol
12-05-2025 00:00,0.8919,Full Q&A: UK Sinha's exclusive interview to Moneycontrol - Moneycontrol
12-05-2025 00:00,0.3458,Hrithik Roshan and Jr NTR’s War 2 reportedly earned Rs 85–100 crore in pre-release: Report - Moneycontrol
12-05-2025 00:00,-0.8771,"Birla Corporation shares surge 20%, hit upper circuit following Q4 results - Moneycontrol"
12-05-2025 00:00,-0.8955,"MCap of all BSE-listed firms rises by Rs16 lakh crore, biggest-ever single-day surge - Moneycontrol"
12-05-2025 00:00,-0.9039,"Market capitalisation of all BSE-listed firms rises by Rs 14 lakh crore, biggest since May 2022 - Moneycontrol"
12-05-2025 00:00,0.0801,Nifty eyes fresh breakout: Key levels to watch post-Indo-Pak ceasefire and US-China trade thaw - Moneycontrol
12-05-2025 00:00,-0.9087,"FMCG, fertiliser, two-wheeler stocks surge up to 7% as IMD expects monsoon 2025 to arrive before time - Moneycontrol"
12-05-2025 00:00,-0.9192,"UPL Consolidated March 2025 Net Sales at Rs 15,573.00 crore, up 10.62% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.918,"Man Industries Consolidated March 2025 Net Sales at Rs 1,218.49 crore, up 50.3% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0071,"PVR INOX Consolidated March 2025 Net Sales at Rs 1,249.80 crore, down 0.53% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.909,"Man Industries Standalone March 2025 Net Sales at Rs 850.44 crore, up 9.3% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9194,"UPL Standalone March 2025 Net Sales at Rs 2,011.00 crore, up 61.14% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.0083,"PVR INOX Standalone March 2025 Net Sales at Rs 1,176.60 crore, down 1.82% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9225,"Bajaj Electric Consolidated March 2025 Net Sales at Rs 1,265.47 crore, up 6.51% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.2509,"Sensex zooms nearly 3,000 points, Nifty jumps 900 points in biggest-ever day of absolute gains - Moneycontrol"
12-05-2025 00:00,0.861,The Enduring Influence of James M. Cain - CrimeReads
12-05-2025 00:00,-0.8509,Metal stocks surge over 8% as US-China tariff truce lifts market sentiment - The Economic Times
12-05-2025 00:00,0.9063,"May 12, 2025 BSE Limited Mumbai SCRIP CODE – 512070/890209 National Stock Exchange of India Ltd. Mumbai SYMBOL: UPL/UPLPP1 Sub - Moneycontrol"
12-05-2025 00:00,-0.3474,Chinese EV battery giant CATL aims to raise $4 bn in Hong Kong IPO - ET Manufacturing
12-05-2025 00:00,0.9143,it Nwo ICICI - Moneycontrol
12-05-2025 00:00,-0.8732,"Mid, smallcap indices surge over 4% on India-Pak ceasefire, Sino-US deal on trade - Moneycontrol"
12-05-2025 00:00,0.8549,"'Ashes to Ashes ...': DGMO uses cricket analogy to describe India's layered defence system, calls... - Moneycontrol"
12-05-2025 00:00,0.8856,"Asian Paints News - Asian Paints Announcement, Latest News on Asian Paints - The Economic Times"
12-05-2025 00:00,0.9175,"K-Lifestyle Ind Share Price Today, K-Lifestyle Ind Stock Price Live NSE/BSE - The Economic Times"
12-05-2025 00:00,-0.2113,"Live: Sensex, Nifty see biggest single-day jump in 4 years amid Indo-Pak ceasefire | Closing Bell - Moneycontrol"
12-05-2025 00:00,-0.3039,Dollar rallies as US-China tariff truce spurs risk-on sentiment - Moneycontrol
